node,file
NODE_270_length_26218_cov_19.479876,SRR10312504
NODE_10810_length_2681_cov_63.225057,SRR10312504
NODE_5184_length_4310_cov_165.934665,SRR10312504
NODE_1634_length_9160_cov_25.470621,SRR10312504
NODE_23942_length_1550_cov_4.571237,SRR10312504
NODE_16063_length_2051_cov_11.541583,SRR10312504
NODE_10355_length_2757_cov_6.495929,SRR10312504
NODE_406_length_21469_cov_17.372420,SRR10312504
NODE_36876_length_1140_cov_5.371429,SRR10312504
NODE_30488_length_1309_cov_5.390750,SRR10312504
NODE_9995_length_2821_cov_53.391540,SRR10312504
NODE_31337_length_1282_cov_7.132844,SRR10312504
NODE_1704_length_8895_cov_28.794796,SRR10312504
NODE_36339_length_1152_cov_8.078396,SRR10312504
NODE_13658_length_2295_cov_4.848661,SRR10312504
NODE_1_length_122710_cov_2874.478179,SRR10312504
NODE_3245_length_5806_cov_9.782125,SRR10312504
NODE_37096_length_1135_cov_5.709259,SRR10312504
NODE_17212_length_1954_cov_15.866772,SRR10312504
NODE_15728_length_2083_cov_6.111440,SRR10312504
NODE_384_length_22228_cov_18.267172,SRR10312504
NODE_25663_length_1478_cov_15.862263,SRR10312504
NODE_5689_length_4049_cov_10.020781,SRR10312504
NODE_18161_length_1879_cov_15.816886,SRR10312504
NODE_16277_length_2034_cov_6.603335,SRR10312504
NODE_8659_length_3087_cov_7.533641,SRR10312504
NODE_322_length_24059_cov_397.688469,SRR10312504
NODE_2236_length_7426_cov_21.556912,SRR10312504
NODE_392_length_21936_cov_14.367945,SRR10312504
NODE_19072_length_1816_cov_285.772856,SRR10312504
NODE_15612_length_2093_cov_16.759568,SRR10312504
NODE_1203_length_11142_cov_15.922341,SRR10312504
NODE_24324_length_1534_cov_2.993239,SRR10312504
NODE_36163_length_1157_cov_5.850272,SRR10312504
NODE_3701_length_5332_cov_8.985787,SRR10312504
NODE_255_length_45687_cov_11.109945,SRR7968107
NODE_467_length_34968_cov_58.756710,SRR7968107
NODE_2706_length_11766_cov_5.535309,SRR7968107
NODE_40188_length_1240_cov_2.683544,SRR7968107
NODE_26220_length_1770_cov_21.605248,SRR7968107
NODE_19678_length_2262_cov_2.288174,SRR7968107
NODE_22081_length_2048_cov_2.415956,SRR7968107
NODE_38878_length_1275_cov_2.351639,SRR7968107
NODE_27141_length_1718_cov_2.200241,SRR7968107
NODE_279_length_44109_cov_24.362510,SRR7968107
NODE_27052_length_1722_cov_2.098980,SRR7968107
NODE_262_length_45223_cov_135.478525,SRR7968107
NODE_50623_length_1028_cov_5.653649,SRR7968107
NODE_38228_length_1292_cov_4.400162,SRR7968107
NODE_5074_length_7068_cov_109.168687,SRR7968107
NODE_685_length_29271_cov_47.428156,SRR7968107
NODE_1238_length_20671_cov_38.125437,SRR7968107
NODE_480_length_34491_cov_83.486700,SRR7968107
NODE_25747_length_1797_cov_5.508037,SRR7968107
NODE_16120_length_2668_cov_10.169920,SRR7968107
NODE_32662_length_1472_cov_5.038814,SRR7968107
NODE_13069_length_3198_cov_119.189946,SRR7968107
NODE_4238_length_8194_cov_66.011426,SRR7968107
NODE_6677_length_5636_cov_1149.964881,SRR7968107
NODE_36307_length_1346_cov_428.357862,SRR7968107
NODE_5198_length_6941_cov_11.144641,SRR7968107
NODE_11498_length_3557_cov_2.503998,SRR7968107
NODE_132_length_62684_cov_10.421179,SRR7968107
NODE_35281_length_1377_cov_15.683812,SRR7968107
NODE_42129_length_1191_cov_2.367958,SRR7968107
NODE_20970_length_2139_cov_3.086372,SRR7968107
NODE_3927_length_8707_cov_7.411119,SRR7968107
NODE_9637_length_4152_cov_3.840859,SRR7968107
NODE_9955_length_4039_cov_3.850904,SRR7968107
NODE_709_length_28796_cov_11.377544,SRR7968107
NODE_10424_length_3881_cov_2.578934,SRR7968107
NODE_872_length_25629_cov_26.296786,SRR7968107
NODE_16159_length_2662_cov_18.840813,SRR7968107
NODE_5682_length_6434_cov_11.610441,SRR7968107
NODE_11124_length_3661_cov_3.159734,SRR7968107
NODE_49005_length_1056_cov_2.196803,SRR7968107
NODE_4087_length_8434_cov_12.729562,SRR7968107
NODE_5408_length_6716_cov_3.520643,SRR7968107
NODE_9464_length_4217_cov_5.718885,SRR7968107
NODE_19529_length_2278_cov_5.901934,SRR7968107
NODE_796_length_27060_cov_8.676949,SRR7968107
NODE_2297_length_13347_cov_53.602016,SRR7968107
NODE_1304_length_19832_cov_17.033625,SRR7968107
NODE_47169_length_1088_cov_2.336883,SRR7968107
NODE_16156_length_2663_cov_4.107745,SRR7968107
NODE_5188_length_6953_cov_8.602638,SRR7968107
NODE_1556_length_17474_cov_24.110110,SRR7968107
NODE_2306_length_13318_cov_10.962075,SRR7968107
NODE_1466_length_18301_cov_947.203606,SRR7968107
NODE_11744_length_3496_cov_32.674513,SRR7968107
NODE_912_length_25008_cov_25.695788,SRR7968107
NODE_25024_length_1841_cov_2.297872,SRR7968107
NODE_5166_length_6985_cov_13.619769,SRR7968107
NODE_7060_length_5379_cov_4.395943,SRR7968107
NODE_49357_length_1050_cov_1.932663,SRR7968107
NODE_15158_length_2810_cov_5.696552,SRR7968107
NODE_40_length_113200_cov_31.615175,SRR7968107
NODE_36395_length_1344_cov_2.619860,SRR7968107
NODE_22829_length_1993_cov_2.506192,SRR7968107
NODE_43352_length_1164_cov_3.513075,SRR7968107
NODE_14798_length_2868_cov_61.790615,SRR7968107
NODE_23884_length_1916_cov_2.096185,SRR7968107
NODE_35460_length_1372_cov_551.997722,SRR7968107
NODE_455_length_35387_cov_80.783454,SRR7968107
NODE_4230_length_8205_cov_11.955706,SRR7968107
NODE_20705_length_2163_cov_12.221537,SRR7968107
NODE_37351_length_1316_cov_34.218081,SRR7968107
NODE_35301_length_1377_cov_2.701210,SRR7968107
NODE_32965_length_1462_cov_11.967306,SRR7968107
NODE_23873_length_1917_cov_2.190118,SRR7968107
NODE_522_length_33390_cov_65.983531,SRR7968107
NODE_22458_length_2019_cov_2.402749,SRR7968107
NODE_2256_length_13478_cov_10.810549,SRR7968107
NODE_11074_length_3674_cov_4.148936,SRR7968107
NODE_42356_length_1186_cov_1.668435,SRR7968107
NODE_17361_length_2510_cov_38.995519,SRR7968107
NODE_1500_length_17941_cov_337.900257,SRR7968107
NODE_7075_length_5369_cov_765.898382,SRR7968107
NODE_44639_length_1137_cov_2.056377,SRR7968107
NODE_1135_length_21863_cov_11.076394,SRR7968107
NODE_37248_length_1319_cov_3.609177,SRR7968107
NODE_2939_length_11028_cov_6.646952,SRR7968107
NODE_48087_length_1071_cov_477.259843,SRR7968107
NODE_3810_length_8931_cov_5.043375,SRR7968107
NODE_17926_length_2449_cov_3.736842,SRR7968107
NODE_9922_length_4050_cov_63.734418,SRR7968107
NODE_28236_length_1661_cov_10.384184,SRR7968107
NODE_8048_length_4822_cov_25.394168,SRR7968107
NODE_43684_length_1157_cov_19.629764,SRR7968107
NODE_269_length_44631_cov_14.148039,SRR7968107
NODE_871_length_25638_cov_39.868663,SRR7968107
NODE_43960_length_1151_cov_44.489964,SRR7968107
NODE_310_length_41983_cov_11.616557,SRR7968107
NODE_32232_length_1488_cov_2.384508,SRR7968107
NODE_2099_length_14167_cov_67.238095,SRR7968107
NODE_3821_length_8909_cov_9.218997,SRR7968107
NODE_4795_length_7417_cov_5.314181,SRR7968107
NODE_22_length_136931_cov_21.348191,SRR7968107
NODE_2312_length_13293_cov_103.228358,SRR7968107
NODE_20362_length_2195_cov_9.542991,SRR7968107
NODE_30858_length_1544_cov_1.842176,SRR7968107
NODE_5100_length_7040_cov_8.948747,SRR7968107
NODE_40882_length_1221_cov_66.296741,SRR7968107
NODE_3544_length_9516_cov_10.947786,SRR7968107
NODE_15213_length_2802_cov_3.505643,SRR7968107
NODE_5917_length_6224_cov_3.385638,SRR7968107
NODE_34767_length_1396_cov_2.997763,SRR7968107
NODE_19618_length_2270_cov_3.254628,SRR7968107
NODE_5501_length_6614_cov_18.606952,SRR7968107
NODE_4458_length_7887_cov_88.824821,SRR7968107
NODE_9759_length_4112_cov_797.330786,SRR7968107
NODE_15558_length_2748_cov_43.414036,SRR7968107
NODE_2678_length_11822_cov_5.272457,SRR7968107
NODE_6329_length_5900_cov_3.356544,SRR7968107
NODE_3738_length_9071_cov_8.878660,SRR7968107
NODE_19631_length_2268_cov_4.569815,SRR7968107
NODE_9513_length_4200_cov_11.469240,SRR7968107
NODE_2872_length_11247_cov_13.985793,SRR7968107
NODE_39_length_113461_cov_43.123468,SRR7968107
NODE_5250_length_6889_cov_5.177056,SRR7968107
NODE_2620_length_12016_cov_94.904189,SRR7968107
NODE_85_length_78896_cov_73.834959,SRR7968107
NODE_3089_length_10616_cov_8.312186,SRR7968107
NODE_17954_length_2446_cov_16.391468,SRR7968107
NODE_12027_length_3424_cov_12.009498,SRR7968107
NODE_735_length_23641_cov_682.263801,SRR7968109
NODE_4179_length_7240_cov_14.485038,SRR7968109
NODE_4224_length_7189_cov_136.578638,SRR7968109
NODE_53401_length_1357_cov_1.763441,SRR7968109
NODE_53672_length_1352_cov_1.647648,SRR7968109
NODE_7449_length_4947_cov_2.531071,SRR7968109
NODE_3165_length_8684_cov_53.298876,SRR7968109
NODE_40866_length_1635_cov_3.619620,SRR7968109
NODE_16141_length_3006_cov_2.843104,SRR7968109
NODE_1437_length_14955_cov_13.951141,SRR7968109
NODE_6263_length_5544_cov_99.429040,SRR7968109
NODE_53403_length_1357_cov_1.536098,SRR7968109
NODE_4153_length_7278_cov_119.927869,SRR7968109
NODE_13952_length_3300_cov_5.501387,SRR7968109
NODE_505_length_31093_cov_4.258618,SRR7968109
NODE_1083_length_17946_cov_12.951652,SRR7968109
NODE_392_length_35892_cov_22.932639,SRR7968109
NODE_2015_length_11986_cov_4.154555,SRR7968109
NODE_8105_length_4687_cov_2.516408,SRR7968109
NODE_17946_length_2809_cov_1.770516,SRR7968109
NODE_6140_length_5620_cov_9.015274,SRR7968109
NODE_33_length_126185_cov_18.961143,SRR7968109
NODE_4831_length_6629_cov_15.522817,SRR7968109
NODE_41739_length_1611_cov_4.794344,SRR7968109
NODE_525_length_30298_cov_8.778693,SRR7968109
NODE_4235_length_7174_cov_5.024161,SRR7968109
NODE_8359_length_4599_cov_19.841989,SRR7968109
NODE_4638_length_6798_cov_5.036037,SRR7968109
NODE_64545_length_1185_cov_1.842478,SRR7968109
NODE_2029_length_11939_cov_5.621844,SRR7968109
NODE_2626_length_9919_cov_6.100162,SRR7968109
NODE_12146_length_3590_cov_6.115983,SRR7968109
NODE_2968_length_9061_cov_3.774040,SRR7968109
NODE_1810_length_12861_cov_284.884195,SRR7968109
NODE_10523_length_3942_cov_3.931052,SRR7968109
NODE_63341_length_1202_cov_1.352223,SRR7968109
NODE_668_length_25453_cov_8.569297,SRR7968109
NODE_123_length_72847_cov_23.407517,SRR7968109
NODE_2649_length_9857_cov_5.903999,SRR7968109
NODE_76_length_92337_cov_458.486346,SRR7968109
NODE_562_length_29010_cov_198.187947,SRR7968109
NODE_19944_length_2628_cov_3.794792,SRR7968109
NODE_5067_length_6407_cov_316.171127,SRR7968109
NODE_36143_length_1773_cov_3.071595,SRR7968109
NODE_3603_length_8010_cov_4.234318,SRR7968109
NODE_3990_length_7487_cov_7.063644,SRR7968109
NODE_38897_length_1689_cov_4.534272,SRR7968109
NODE_27104_length_2147_cov_2.604207,SRR7968109
NODE_60_length_101265_cov_21.677423,SRR7968109
NODE_11344_length_3750_cov_3.726928,SRR7968109
NODE_47491_length_1475_cov_2.231690,SRR7968109
NODE_8814_length_4435_cov_4.191324,SRR7968109
NODE_16400_length_2974_cov_13.983556,SRR7968109
NODE_2669_length_9788_cov_57.921607,SRR7968109
NODE_9441_length_4237_cov_3.096126,SRR7968109
NODE_61267_length_1232_cov_1.790994,SRR7968109
NODE_808_length_21927_cov_780.157599,SRR7968109
NODE_25750_length_2220_cov_2.577367,SRR7968109
NODE_105_length_79606_cov_394.595618,SRR7968109
NODE_27485_length_2128_cov_8.346840,SRR7968109
NODE_56114_length_1310_cov_3.105179,SRR7968109
NODE_69528_length_1121_cov_1.483114,SRR7968109
NODE_49088_length_1440_cov_10.361011,SRR7968109
NODE_77210_length_1038_cov_1.937945,SRR7968109
NODE_21896_length_2469_cov_3.219967,SRR7968109
NODE_15713_length_3056_cov_6.197268,SRR7968109
NODE_67386_length_1147_cov_2.190476,SRR7968109
NODE_13911_length_3305_cov_3.075692,SRR7968109
NODE_19509_length_2665_cov_3.086207,SRR7968109
NODE_59907_length_1252_cov_2.394319,SRR7968109
NODE_19413_length_2673_cov_3.195187,SRR7968109
NODE_73901_length_1072_cov_2.971485,SRR7968109
NODE_15859_length_3039_cov_4.576743,SRR7968109
NODE_37241_length_1738_cov_3.704694,SRR7968109
NODE_71352_length_1100_cov_2.456459,SRR7968109
NODE_5796_length_5861_cov_4.379952,SRR7968109
NODE_27908_length_2106_cov_19.848854,SRR7968109
NODE_3424_length_8262_cov_3.964177,SRR7968109
NODE_1430_length_15000_cov_4.492673,SRR7968109
NODE_2973_length_9056_cov_11.791801,SRR7968109
NODE_3338_length_8392_cov_7.866259,SRR7968109
NODE_228_length_47532_cov_57.108558,SRR7968109
NODE_303_length_41351_cov_60.640595,SRR7968109
NODE_1829_length_12762_cov_245.746596,SRR7968109
NODE_69328_length_1697_cov_9.281364,SRR10312503
NODE_30973_length_3186_cov_8.648994,SRR10312503
NODE_136440_length_1005_cov_2.881053,SRR10312503
NODE_18297_length_4921_cov_20.330251,SRR10312503
NODE_11104_length_7523_cov_6.148232,SRR10312503
NODE_5_length_282673_cov_191.574079,SRR10312503
NODE_99001_length_1288_cov_4.286294,SRR10312503
NODE_123_length_101329_cov_35.296749,SRR10312503
NODE_13412_length_6436_cov_28.313117,SRR10312503
NODE_175_length_90013_cov_31.163621,SRR10312503
NODE_12815_length_6681_cov_12.599155,SRR10312503
NODE_25633_length_3708_cov_6.135505,SRR10312503
NODE_1305_length_36286_cov_11.938754,SRR10312503
NODE_110025_length_1188_cov_3.396293,SRR10312503
NODE_395_length_63440_cov_86.087544,SRR10312503
NODE_24736_length_3821_cov_53.298725,SRR10312503
NODE_5460_length_13387_cov_9.130363,SRR10312503
NODE_26026_length_3658_cov_5.999722,SRR10312503
NODE_60720_length_1879_cov_7.671053,SRR10312503
NODE_38195_length_2697_cov_6.149886,SRR10312503
NODE_2620_length_22997_cov_406.441810,SRR10312503
NODE_13417_length_6434_cov_43.209740,SRR10312503
NODE_102008_length_1259_cov_3.634551,SRR10312503
NODE_99748_length_1281_cov_3.061990,SRR10312503
NODE_36464_length_2796_cov_4.485954,SRR10312503
NODE_10110_length_8096_cov_73.486631,SRR10312503
NODE_2116_length_26579_cov_11.398055,SRR10312503
NODE_51772_length_2126_cov_4.716079,SRR10312503
NODE_2064_length_26873_cov_11.901335,SRR10312503
NODE_60135_length_1894_cov_4.754214,SRR10312503
NODE_201_length_83826_cov_26.674064,SRR10312503
NODE_24093_length_3910_cov_22.914656,SRR10312503
NODE_111803_length_1173_cov_4.143113,SRR10312503
NODE_13998_length_6205_cov_11.930732,SRR10312503
NODE_11127_length_7507_cov_6.206790,SRR10312503
NODE_13479_length_6412_cov_10.163914,SRR10312503
NODE_76313_length_1575_cov_4.339474,SRR10312503
NODE_604_length_52132_cov_23.739770,SRR10312503
NODE_27614_length_3490_cov_12.993886,SRR10312503
NODE_42895_length_2458_cov_6.425302,SRR10312503
NODE_1202_length_37574_cov_42.361070,SRR10312503
NODE_1646_length_31329_cov_51.508505,SRR10312503
NODE_25603_length_3711_cov_3.738239,SRR10312503
NODE_8541_length_9324_cov_7.527349,SRR10312503
NODE_21354_length_4327_cov_10.063670,SRR10312503
NODE_69084_length_1702_cov_3.299332,SRR10312503
NODE_29813_length_3285_cov_6.373065,SRR10312503
NODE_65565_length_1770_cov_4.146356,SRR10312503
NODE_107880_length_1206_cov_4.271069,SRR10312503
NODE_134840_length_1014_cov_4.550574,SRR10312503
NODE_50435_length_2170_cov_3.236407,SRR10312503
NODE_28397_length_3414_cov_4.195594,SRR10312503
NODE_2361_length_24528_cov_11.267928,SRR10312503
NODE_104695_length_1234_cov_5.557252,SRR10312503
NODE_124886_length_1077_cov_2.409980,SRR10312503
NODE_1554_length_32647_cov_39.493587,SRR10312503
NODE_21626_length_4283_cov_8.906102,SRR10312503
NODE_134798_length_1014_cov_6.673618,SRR10312503
NODE_24_length_165696_cov_99.579392,SRR10312503
NODE_27069_length_3544_cov_6.474348,SRR10312503
NODE_922_length_42977_cov_159.034947,SRR10312503
NODE_1666_length_31088_cov_21.724293,SRR10312503
NODE_6047_length_12415_cov_46.673625,SRR10312503
NODE_2899_length_21302_cov_15.312326,SRR10312503
NODE_1634_length_31452_cov_144.529509,SRR10312503
NODE_65303_length_1776_cov_4.353864,SRR10312503
NODE_48772_length_2225_cov_10.417051,SRR10312503
NODE_4177_length_16403_cov_27.411916,SRR10312503
NODE_119905_length_1111_cov_5.930871,SRR10312503
NODE_110_length_107434_cov_51.932342,SRR10312503
NODE_10772_length_7683_cov_30.316597,SRR10312503
NODE_111441_length_1176_cov_4.004460,SRR10312503
NODE_11002_length_7579_cov_9.126396,SRR10312503
NODE_12292_length_6906_cov_19.822508,SRR10312503
NODE_18281_length_4926_cov_5.407719,SRR10312503
NODE_30437_length_3231_cov_6.399244,SRR10312503
NODE_12548_length_6791_cov_8.149347,SRR10312503
NODE_10281_length_7992_cov_6.991559,SRR10312503
NODE_7323_length_10607_cov_8.319655,SRR10312503
NODE_3486_length_18688_cov_39.691515,SRR10312503
NODE_19_length_175105_cov_19.540760,SRR10312503
NODE_29747_length_3292_cov_5.754402,SRR10312503
NODE_7388_length_10530_cov_9.485251,SRR10312503
NODE_426_length_61248_cov_15.851601,SRR10312503
NODE_43745_length_2419_cov_10.681472,SRR10312503
NODE_7882_length_9960_cov_20.248662,SRR10312503
NODE_21502_length_4304_cov_6.317957,SRR10312503
NODE_82430_length_1483_cov_4.228291,SRR10312503
NODE_127344_length_1060_cov_4.808955,SRR10312503
NODE_5605_length_13117_cov_10.323381,SRR10312503
NODE_5876_length_12685_cov_8.814093,SRR10312503
NODE_81609_length_1494_cov_3.047950,SRR10312503
NODE_128112_length_1055_cov_4.448000,SRR10312503
NODE_54295_length_2050_cov_5.085714,SRR10312503
NODE_5041_length_14264_cov_8.934478,SRR10312503
NODE_10149_length_8074_cov_229.165108,SRR10312503
NODE_59940_length_1898_cov_8.778079,SRR10312503
NODE_5579_length_13158_cov_17.524765,SRR10312503
NODE_62246_length_1841_cov_6.237402,SRR10312503
NODE_4000_length_16909_cov_9.373205,SRR10312503
NODE_55112_length_2027_cov_4.782454,SRR10312503
NODE_89183_length_1396_cov_5.389262,SRR10312503
NODE_136483_length_1004_cov_8.553214,SRR10312503
NODE_100480_length_1274_cov_4.363413,SRR10312503
NODE_45296_length_2357_cov_7.748480,SRR10312503
NODE_16978_length_5257_cov_7.952134,SRR10312503
NODE_135921_length_1008_cov_3.509969,SRR10312503
NODE_7333_length_10599_cov_13.756829,SRR10312503
NODE_28620_length_3393_cov_8.211803,SRR10312503
NODE_24620_length_3836_cov_7.192806,SRR10312503
NODE_19366_length_4695_cov_7.862931,SRR10312503
NODE_88547_length_1403_cov_160.804154,SRR10312503
NODE_49818_length_2190_cov_5.218735,SRR10312503
NODE_23211_length_4031_cov_8.477364,SRR10312503
NODE_67758_length_1727_cov_2.977871,SRR10312503
NODE_120804_length_1105_cov_3.853333,SRR10312503
NODE_1695_length_30716_cov_197.388409,SRR10312503
NODE_93390_length_1347_cov_8.022446,SRR10312503
NODE_8487_length_9376_cov_9.750563,SRR10312503
NODE_18433_length_4891_cov_24.811414,SRR10312503
NODE_4519_length_15526_cov_8.137354,SRR10312503
NODE_16501_length_5384_cov_28.698818,SRR10312503
NODE_97886_length_1299_cov_5.061093,SRR10312503
NODE_98074_length_1297_cov_5.083736,SRR10312503
NODE_1664_length_31113_cov_32.636744,SRR10312503
NODE_24406_length_3866_cov_15.870900,SRR10312503
NODE_53157_length_2084_cov_8.304584,SRR10312503
NODE_101761_length_1261_cov_5.473466,SRR10312503
NODE_44729_length_2379_cov_4.301205,SRR10312503
NODE_6405_length_11834_cov_6.896596,SRR10312503
NODE_18465_length_4883_cov_7.347142,SRR10312503
NODE_504_length_56964_cov_92.189548,SRR10312503
NODE_733_length_47915_cov_73.542499,SRR10312503
NODE_17707_length_5059_cov_7.235412,SRR10312503
NODE_25092_length_3777_cov_8.905696,SRR10312503
NODE_25668_length_3703_cov_5.888706,SRR10312503
NODE_100274_length_1276_cov_2.705160,SRR10312503
NODE_3519_length_18557_cov_177.103232,SRR10312503
NODE_3091_length_20383_cov_65.204201,SRR10312503
NODE_13399_length_6443_cov_5.162962,SRR10312503
NODE_118865_length_1119_cov_3.541353,SRR10312503
NODE_85839_length_1436_cov_40.344678,SRR10312503
NODE_3383_length_19159_cov_14.475555,SRR10312503
NODE_39494_length_2625_cov_18.111673,SRR10312503
NODE_20240_length_4521_cov_5.411554,SRR10312503
NODE_2689_length_22498_cov_219.686272,SRR10312503
NODE_4164_length_16439_cov_106.409424,SRR10312503
NODE_3655_length_18083_cov_126.527846,SRR10312503
NODE_8830_length_9080_cov_15.030360,SRR10312503
NODE_64152_length_1800_cov_4.312894,SRR10312503
NODE_8324_length_9537_cov_29.942945,SRR10312503
NODE_58804_length_1927_cov_3.820513,SRR10312503
